,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
1068,5,True,"04 5, 2017",ADLAYE3PNYFJM,B0014F7B98,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Rosi B.,Very nice shoes.  Comfortable.,Five Stars,1491350400,,
1069,5,True,"04 4, 2017",AZ7LUSY20ZFSC,B0014F7B98,"{'Size:': ' 10 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Maria Morales,Very comfortable. I love wearing them.,Five Stars,1491264000,,
1070,5,True,"04 2, 2017",A1L7TD1CZQDK6R,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",corinnehoffman,Great fit so comfortable love them!!!!!,Five Stars,1491091200,,
1071,4,True,"03 30, 2017",A3T1O294HJJTUH,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",SmartMonkey,A nice lightweight shoe. Not a lot of cushion so I wouldn't run long distances in them.,Decent little shoe for the price.,1490832000,,
1072,5,True,"03 29, 2017",A3EOYFVP68048C,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Judy,I really love these shoes.  They are attractive and very comfortable.  They work well for my daily workout and fit well.,Attractive and fit well,1490745600,,
1073,2,True,"03 26, 2017",A2JX7ESVMGXMJY,B0014F7B98,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Marlex,Comfortable shoe.  First time I've ever bought nikes that feel so large.  It feels about 1/2 size too big.  I bought 7.5.  I normally wear exactly that size and on occasion an 8.,Runs large,1490486400,,
1074,1,True,"03 25, 2017",A2K5ZBX75J80TX,B0014F7B98,"{'Size:': ' 9 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Marjorie A. Dunbar,Ordered 9(m) received 9 Wide for the second time. Returned them for the second time.,One Star,1490400000,,
1075,5,True,"03 24, 2017",AY9TXNLYCD9L5,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Nice shoes,Five Stars,1490313600,,
1076,5,True,"03 24, 2017",A9MOCNHJD03PI,B0014F7B98,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Anna Smith,"This is my second pair of these shoes.  I love the fit and they provide support for walking.  I like the way the shoes fit around my ankle, as many shoes are uncomfortable because they come up too high in the back.  Try them!",I love the fit and they provide support for walking,1490313600,,
1077,5,True,"03 23, 2017",AEUUYBIO73RLA,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Rage Green/Hyper Turquoise'}",L. Jones,"There is about a 1/2 inch of extra space from the tip of my big toe to the front of the shoe. That's okay, though. I usually wear socks, so it doesn't feel too big, even if it does make your foot look a bit long.

The colors are vibrant, and the sole has plenty of grip, even on a slippery floor. I wore them for most of the day and they are comfortable.

Overall, I'm very pleased with this shoe.",Good Shoes!,1490227200,3.0,['https://images-na.ssl-images-amazon.com/images/I/81liejjyHVL._SY88.jpg']
1078,5,True,"03 21, 2017",A3A2DRPMDCRFBC,B0014F7B98,"{'Size:': ' 9 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",Michael Carpenter,Got them for my girlfriend. She loves them. Says it's like wearing slippers because they are incredibly light.,Great shoes,1490054400,,
1079,4,True,"03 20, 2017",A140XVPLRQYKYY,B0014F7B98,"{'Size:': ' 10 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Deambrea,Serves intended purpose,Good shoe,1489968000,,
1080,5,True,"03 18, 2017",A2KMWD77XBGZ8K,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Bonnie White,They are super comfortable. Loving them.,Five Stars,1489795200,,
1081,5,True,"03 18, 2017",A25SOIZ0IZE1YY,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",vp22,I have gotten so many compliments on the blue color and look of this shoe.  It is super comfortable.  The grip is wonderful for my indoor gym cross training classes.  I always order a half size larger in Nike brand shoes and thy fit perfectly as I did with this shoe.,Love These Shoes!,1489795200,8.0,
1082,3,True,"03 17, 2017",A1ZR8LQHUOUFJP,B0014F7B98,"{'Size:': ' 10 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Mammot,"Fit is fine, but not much cushioning in the footbed. The first time wearing them on a long walk I developed a blister on the bottom of my foot.",Not my favorites...,1489708800,,
1083,4,True,"03 15, 2017",A2AAABWQUYH26V,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Beth C,"Perfect for the gym, could use a little more support in the toe area but very comfortable and light. Fit true to size.",Perfect for the gym,1489536000,,
1084,3,True,"03 15, 2017",A3LBTMJ453T4W6,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",MSM,"Meh, felt very comfortable but provided no support. Seem like a good option for walking around in the summer but not for aerobics or lateral movements",Meh,1489536000,2.0,
1085,5,True,"03 15, 2017",A2NBGWZH3VC2EW,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Kathy,Love these! Super light and comfortable!,Five Stars,1489536000,,
1086,5,True,"03 14, 2017",A3B5TYITM5FKRO,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Jonika R.,Loved the products and services!!,Five Stars,1489449600,,
1087,5,True,"03 13, 2017",A2O3GSYI4B5Z9H,B0014F7B98,"{'Size:': ' 9 B(M) US', 'Color:': ' Grey'}",Letitia C,It's hard to find a lightweight athletic shoe with a wide toe box. This shoe has that. I am happy with the support for walking and everyday wear. I wouldn't run in them. Now I just have to stock up on as many pair as I can afford before Nike discontinues them :). Don't you hate when that happens?,Hurry before they're gone!,1489363200,,
1088,5,True,"03 12, 2017",AG1CF6PFNBOQH,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",anat,"The shoes are amazing,very comfortable and fit as expected highly recommended. :)",Amazing,1489276800,,
1089,5,True,"03 8, 2017",A1LLDHUO4OLXYI,B0014F7B98,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",mommyof2,Super comfy!!,Five Stars,1488931200,,
1090,4,True,"03 8, 2017",A37K0VP2H8FKOU,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Amazon Customer,"I needed a wide size, that option was not available. So I went up a half size bigger hoping that would work. It's not quite comfortable but I am  able to wear them. I like the shoes.",Not quite wide enough,1488931200,,
1091,4,True,"03 8, 2017",A37K0VP2H8FKOU,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Amazon Customer,"I needed a wide size, that option was not available. So I went up a half size bigger hoping that would work. It's not quite comfortable but I am  able to wear them. I like the shoes.",Not quite wide enough,1488931200,,
1092,5,True,"03 6, 2017",AZYHPRWLMSY9O,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Dj Tab,Look great,Five Stars,1488758400,,
1093,5,False,"02 26, 2017",A1GZ9Z5M3Q4FDK,B0014F7B98,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",Holly S.,"I love these shoes. I am rather basic when it comes to Nikes, I don't need all the cool colors, so these look amazing and feel amazing, like they were made for my feet. I definitely suggest purchasing them.","Simple look, outstanding comfort!",1488067200,,
1094,4,True,"02 24, 2017",A3F5015D4BBJM9,B0014F7B98,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Hedy,Cute and comfy. Sleek design. My only complaint is the fly wire loosens up and my shoe sometimes slips off my heels during heavy sled runs. I have two pairs of this style.,My second favorite.,1487894400,,
1095,5,True,"02 24, 2017",ABKS5CX4GI72B,B0014F7B98,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Blue,I love them!,Five Stars,1487894400,,
1096,4,True,"02 21, 2017",A2A1WECA7Y5UPN,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",Derek,normally Nike fits small so we go up a half size. These actually fit to my wife's appropriate size. So be ware when you order.,Fit to actual size.,1487635200,,
1097,5,True,"02 21, 2017",A3PRZ9ESGB2KPU,B0014F7B98,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",kwa,love these shoes. use them to workout inside and to work,Five Stars,1487635200,,
1098,3,True,"02 16, 2017",A3JGWZXFBDENRB,B0014F7B98,"{'Size:': ' 7 B(M) US', 'Color:': ' Grey'}",Amazon Customer,"I was shocked at how small these shoes were, not true at all to size, and I own multiple shoes in this brand. The quality could have been better, in my opinion -- very little support from the upper.","Too small, flimsy upper",1487203200,,
1099,5,True,"02 15, 2017",A6BHQ6FNIRI1K,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Donna Omar,"Great shoes - was looking for something to replace my barefeet so I can wear orthotics while kickboxing. These are light weight, hug my feet comfortably and have a thinner upper so I can still feel the bag when I kick AND they have good lateral stability. My feet are on the narrow side so it's hard to find shoes that are snug enough. These are perfect. Oh, and they are really cute too.",Great for kickboxing,1487116800,5.0,['https://images-na.ssl-images-amazon.com/images/I/71RSSpM4BvL._SY88.jpg']
1100,5,True,"02 13, 2017",A1EE1EP2G0HKQ,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Deborah Bodiford,They fit perfectly. These shoes are great for walking - so very comfortable. Love them.,These shoes are great for walking - so very comfortable,1486944000,,
1101,5,True,"02 12, 2017",A2DDYH2QTGQ6FZ,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",gmathil,Good fit and comfy.  Not so cushiony so definetly better for training and not for running or aerobics. Bought size 8 which is my usual size.,Good choice for training shoe,1486857600,,
1102,5,True,"02 11, 2017",A2T47RI1J0I7JM,B0014F7B98,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Brooke R,Light weight and comfortable,Five Stars,1486771200,,
1103,4,True,"02 8, 2017",ABWHIDHK8JSRD,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",ddsmith8,"I was wearing running shoes for cardio dance classes at the gym because I thought they would be sufficient. After getting 2 blood blisters I did some research and found out cross trainers would be more appropriate which is how I ended up buying this pair. They are slightly longer in look then I  would like but I think that is typical of cross trainers. Also, the lacing is done in a way that allows you to tie too tightly if you're not careful (my toes were tingling during one particular work out when I had done this). Other then that I am very happy with the shoes.",They are slightly longer in look then I was would like but I think that is typical of cross trainers,1486512000,4.0,
1104,4,True,"02 6, 2017",ADUWEIS0CHJV8,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Julie W.,"Nikes usually run small and I'm a 7.5, so I ordered these in an 8 and they were actually very roomy.  I love them but they are definitely bright orange/coral and not bright crimson like the description said.  I thought they'd be more red in hue to wear with my Ohio State clothes, but instead I use them for running.",I love them but they are definitely bright orange/coral and not ...,1486339200,,
1105,2,True,"02 2, 2017",A2JD3RN8JCO62Z,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Amazon Customer,Color was not at all what i expected.  It was more orange then red.  Not sure that I am going to keep them.,Color was not at all what i expected. It ...,1485993600,,
1106,5,True,"02 1, 2017",A3BN0MRGRDKM0J,B0014F7B98,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",j.morris,Perfect fit! Brand new in new box completely perfect condition and on sale!!! Awesome! Highly reccomend! Super cute shoes.,Super cute and on sale!!,1485907200,,
1107,3,True,"01 31, 2017",AODFGQL9CC7G7,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",ZS87,Squeaky,Three Stars,1485820800,3.0,
1108,5,True,"01 25, 2017",A13P82MG3XFWV1,B0014F7B98,"{'Size:': ' 7 B(M) US', 'Color:': ' Grey'}",Amazon Customer,"If you wear Nike on the regular, then you should pretty much know your size. I wear only 7's in Nike, and it fit just as expected. I have many of the trail runner generations, and love them all. they're my go to sneakers for the gym use, or casual wear. I have a pair I used mostly for casual wear that have lasted about 5 years. Another pair that I used for cross fit/outdoor runs that lasted a little over a year (very vigorous daily use). All in all, these shoes are great for me. They're lightweight, and comfortable.",then you should pretty much know your size,1485302400,,
1109,5,True,"01 22, 2017",A8I41EKH4UI1Y,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",SLM,Great arch support and cushion both for the heel and ball of the foot. Great aerobic shoe!,Nice Support,1485043200,,
1110,5,True,"01 20, 2017",ADJRDVMENHF0J,B0014F7B98,"{'Size:': ' 9 B(M) US', 'Color:': ' Grey'}",Skiman,"Good quality, perfect fit.  It's a Nike!",Good Sneaker,1484870400,,
1111,5,True,"01 18, 2017",A3QKKFB26AZSMG,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Volt-pure Platinum'}",Susana Ibarra,"Size 8, but purchased 8.5 for a more comfortable feel, considering shrinkage as a result of perspiration.",Satisfied,1484697600,,
1112,2,True,"01 18, 2017",A1IE5BGNY2JTF4,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Debra A.,"I've always gotten this size in Nike shoes with similar description, but these are too long- at least an inch and 1/2.",Too large,1484697600,,
1113,5,True,"01 18, 2017",A1F6LKEC43RSZM,B0014F7B98,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Tara S.,"Very lightweight. Normal Nike quality. Pink is very bright , colors look great together.",colors look great together.,1484697600,,
1114,5,True,"01 18, 2017",A3BZKR332FQEP8,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black'}",Amazon Customer,Love them!!,Five Stars,1484697600,,
1115,4,True,"01 18, 2017",ARY4E7Y947T9P,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Kindle Customer,"Arrived on time. I probably should have gone with a 7.5 instead of an 8 because they do seem a little big, but if I wear thick socks they are fine. Also, they can sometimes make a very annoying squeaky noise when I run on certain surfaces so I'm trying to get them worn in. Over-all, I am satisfied with my purchase!",but if I wear thick socks they are fine. Also,1484697600,,
1116,1,True,"01 15, 2017",A8DR2Z71DERN0,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Dawn Rosa,After less than a week the sole ripped off on the outside of the shoe,Poor quality for Nike,1484438400,19.0,['https://images-na.ssl-images-amazon.com/images/I/816nEyCUCuL._SY88.jpg']
1117,4,True,"01 13, 2017",A3RP2S6J4VUA7D,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,The lines don't really show up unless there is a bright light on them. But other than that they are perfect. They are very true to size and are comfortable the first time you put them on.,4/5,1484265600,,
1118,5,True,"01 12, 2017",A34NDY5V71MVJ6,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Bpiq,"I love these!  I ordered an 8.5 which is my normal shoe size and they fit great.  I used them for my strength training class and they performed well, and they are sooooo pretty!  Comfortable, low profile and stylish!",LOVE!,1484179200,,
1119,5,True,"01 12, 2017",A2AXI9WHORKU6X,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. Spatsie,Cute and comfortable,Five Stars,1484179200,,
1120,5,True,"01 10, 2017",AOYR5V85UYA8O,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Rage Green/Hyper Turquoise'}",Amazon Customer,Very comfortable.,Five Stars,1484006400,,
1121,5,True,"01 7, 2017",A38Z4KJHHVY0AU,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,"Sizing was perfect as ordered. Quality appears good, still new, not too much more to report.",Correct size,1483747200,,
1122,5,True,"01 7, 2017",A1WK3VVSUB1FY7,B0014F7B98,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/Red Bronze/White'}",STACEY,"Size really depends on the brand.  I wear a 6.5 in Nike and they fit me perfectly.  These shoes are comfortable, they wrap around my feet like a bandage but do not restrict movement.",Perfect for the gym,1483747200,,
1123,4,True,"01 6, 2017",A3KWGJH9EBRLE8,B0014F7B98,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,I was really excited when I opened the box to see the color is exactly like the image shows! I have the Nike flex tr 5 and used the same size to order these. They are a little bigger than expected but still comfortable.,... opened the box to see the color is exactly like the image shows,1483660800,,
1124,1,True,"01 4, 2017",A199ICSPL9EXJ5,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",KaDecha Richardson,"Returning these. the pictures on here make the shoe appear all black with a touch of pink in the check. however, the whole shoe has pink coming through. I was looking for an all black shoe. I ordered the Nike Women's Flex Supreme TR3 instead and love them!!!",I ordered the Nike Women's Flex Supreme TR3 instead and love them!,1483488000,,
1125,5,True,"01 4, 2017",A11D8CLU9H24YK,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black'}",Wendy L. Brady,"wow these are the most comfortable, light weight shoes. I love them!!",so light & comfortable!,1483488000,,
1126,5,True,"01 1, 2017",A3A90ECS7ALV4T,B0014F7B98,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",marysaw,love the lightweight and the fit,Five Stars,1483228800,,
1127,5,True,"01 1, 2017",A1LLX8PMQSAUHT,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",teco,"fits perfect, my daughter loves them",Five Stars,1483228800,,
1128,5,True,"12 31, 2016",A62VUJ6MUZU6M,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",sultari,"Finally, after trying about 10 pairs of Nike's, these were a perfect fit.  They are light and very comfortable, I really just forget about my feet when I'm wearing them.",these were a perfect fit. They are light and very comfortable,1483142400,,
